commit_id,project,buggy,fix,date
434abbbb7eef271fab02306bcc9c8ad29ec2fe2e,apache/zookeeper,True,False,1486636823
434ada12a06d1d2d3cb19c4eac5a52f330bb236c,apache/spark,False,True,1538729332
434b5d683ec7520acf1a5a2d421ee5aba2ede0e8,apache/cassandra,True,False,1403192834
434bc139450cd161ad0c0435dfed3364e48b1b72,apache/camel,True,False,1349520254
434c5ea75dc3d87513e49290ac9999148ff5163c,apache/hadoop-hdfs,True,False,1475266568
434d38a5a846aec2347ab5a9bae20be62328cd75,apache/hbase,False,True,1361406358
434e88fdd07a0052d142c275e0e631fc089066b0,apache/flink,False,True,1457121513
4352198dc9a0610eb2bb8576deb72cd3a34ee0b5,apache/camel,True,False,1209917536
435280d495242cbbbd7148a2b0d72cdc6ac4d35f,apache/groovy,True,False,1590767356
43587939a5cb33997667f414900968e658e47fe9,apache/ignite,True,False,1399478032
435a502f9b48b5d05b0d5273fd81e763569f0e5d,apache/camel,True,False,1345114421
435adf93347c51b3b8afa56fa051c4882beddce4,apache/groovy,True,False,1278472259
435bc0ff5db851d341c373bc515f6a618691e6c4,apache/zookeeper,True,False,1218837748
435bf23b14446ab528c39ee4de714df6b13ba8e7,apache/flink,False,True,1590666711
435d9d320ba320b40eb328b59e32cda6cc2c531b,apache/flink,True,False,1515408360
435ee4ebb5ec2ac0086e1a5136125ecc1d7c89a8,apache/flink,True,True,1442870284
436761ed6afbfdc333c6642f6b4418d44712a0b7,apache/cassandra,False,True,1505509502
43679fcccd3ed35cf1bf15fe42001106170761a0,apache/hadoop-hdfs,True,False,1328059746
4367d3d6b84cbed9368667557a8535dbcc7e432d,apache/ignite,False,True,1460368922
436adf29e24a0ea19c9168b012d7b2c728d64dcb,apache/groovy,False,True,1639515494
436b7ddc386eb688ba0f12836710f5e4bcaa06c8,apache/kafka,True,False,1440552790
436d1230efff5000decad30cfbc0a79b151f3e16,apache/ignite,False,True,1526904817
436f3d0db54d7f5021c18612b18769ed758a0191,apache/cassandra,False,True,1293215007
436fb7875c238a5fda2bb32011ef330d13f64a9c,apache/hbase,True,False,1641569958
43704eb715ff72b4341527d455738ca1da991e22,apache/camel,True,False,1384252018
4370fd18e461631894f405b3f3b1ac4ac1e57a1d,apache/hbase,True,True,1366447097
43711323a27f2d289ad51cb7360715b89e557ade,apache/camel,False,True,1500541508
43715e58bff3cb579371e68e1423c153c6742f9a,apache/groovy,False,True,1635781049
437320d600c9b9c47ecb5dd5c3843ad34edc3019,apache/camel,True,False,1579005062
4373f9eeb789a87f9d584c08339120eac6f7f4ed,apache/hbase,False,True,1284156551
4376cb3db8380bf8d21a60ec3910763a85b1e74a,apache/camel,True,False,1437425648
437763bbb2bb9b4874ba1784607088bf2917f8d3,apache/flink,True,False,1589635262
437770bd1a8eb3f63212bcca13ed4945bac0f136,apache/camel,True,False,1266990429
43784d3e9fbc231ea7a408177daaa02da231c6aa,apache/ignite,True,False,1588860708
437948ea1c0c9c61c2b5049b82ffd9525f33be97,apache/hadoop-hdfs,True,False,1346914638
437bb9de77f54aa5a4a6a634ab3d2c753a17b3fc,apache/cassandra,True,False,1437155183
4381308ac811a53177422f185edfe777438a0a65,apache/hbase,False,True,1389991759
43827279ceb2121c0ec9e5e220e77edd22d76332,apache/camel,True,False,1632996261
43849b577a9dc83c88eb7e9d0bb09c72d3ffbe53,apache/camel,True,False,1268187620
4385f12f8f35ed2afb6ad1f25ed99a642fb326e8,apache/ignite,False,True,1507647059
4386620c06e94c9f4e3030ea7ae0f480845e2969,apache/flink,True,False,1423493136
438700a1e8f1a7cf8c170155a2d709b70931e84a,apache/camel,True,False,1415777420
43876ff26aa7a29b5b1326e92cc755074ae3751e,apache/flink,True,False,1587434975
438a6c67efd24fb661a48eac9ef0b893be08f3c3,apache/camel,True,False,1596101503
438a9f047eb6af2a4b916a4f6ef6f68adeab8068,apache/hadoop-hdfs,True,False,1470345253
438af9bf74c915fce9c8f525d986eb581e8cc0da,apache/hbase,True,False,1526488996
438c32aaf9fb0c63f55044cf5ef1b2e0adcf7fea,apache/hadoop-hdfs,True,False,1311713218
438dbca6868f2c65a4683f1e6f6cd4dd1582967f,apache/zeppelin,True,False,1478618421
438e4e37425688e2689fcb35488f819d729903cc,apache/flink,True,False,1515598528
4390662745301b5d1b69c0a77c92505e7c76eefb,apache/ignite,True,False,1430058036
4392325546a49d29720fe705381447a0fdd5826e,apache/hadoop-hdfs,True,False,1432666798
4393783e59a00d3a64b95cd7a42db0487ef6595f,apache/camel,True,False,1507982982
439490f9158741234e638f41a5c0bdb236c4e988,apache/hadoop-hdfs,True,False,1329248282
4394e5edb0e87879036b97da7db6a20be2e111d3,apache/hadoop-mapreduce,True,False,1369958001
43956f9368c0950a75fdb39923c1c1d8e2b26e5d,apache/camel,False,True,1403162248
439614b0c8a3df3d8b7967451c5331a0e034e13a,apache/hadoop-hdfs,True,False,1430269919
43979b927dc944a2abb4f8d3bb0d2876d3adfec5,apache/ignite,True,False,1401458756
4397c34476070ea15ee0d2b9c625887a8b08b622,apache/cassandra,True,False,1416437821
4398878b589bbe2e9ac8c889ca2cfd3afd70ac28,apache/groovy,True,False,1377773150
4399b3fc40d11c2083197b6a505c23c4fcfec6df,apache/flink,False,True,1661516365
4399b7b0903d830313ab7e69731c11d587ae567c,apache/spark,False,True,1438822716
439e297529c1c63bd145f0fe9d8a6d2621da520a,apache/groovy,False,True,1489544573
439f43ad3defbac907eda2d139a793f153544430,apache/hadoop-mapreduce,True,True,1443798274
439f853d6c52ee49cee8d382a21562743d6b3238,apache/camel,False,True,1504448667
43a1288fff5e323895fde66b9e3eb31a7412fcc2,apache/hadoop-hdfs,True,False,1435614236
43a12f3c0119555eee919e2b12ecb6c836f05934,apache/hadoop-mapreduce,False,True,1405545891
43a472e13a38e4cd0420d7fb668a70464fa31ada,apache/cassandra,False,True,1334790828
43a6574cbd699733dd174f60dcc5a87c68068e21,apache/camel,True,False,1676379210
43a7a1a14cec08ec1bbe706a57753b7498cc04d2,apache/ignite,True,True,1618238941
43a7c68419634677ee99eeeaf8877109bfd2792a,apache/groovy,True,True,1406030224
43a8ac00158e92c3015af7753edd8e835dc6054b,apache/hbase,True,False,1508910064
43a98c21204648549062f66be09b30dccbfd9a21,apache/cassandra,False,True,1372433289
43aa9b33f1065a475f7e8088d1e47162dd780950,apache/hbase,False,True,1677605987
43adf8a3f09c6b29fe3e70f62dbc58251d8d7cb9,apache/ignite,False,True,1484825663
43b0753558d536ed9729e8e407098917d22357d8,apache/hbase,True,False,1276578282
43b149fb885a27f9467aab28e5195f6f03aadcf0,apache/spark,True,False,1461996291
43b40e9374f0148b5b3a89f6d65611435c5181f6,apache/hbase,True,False,1640203558
43b41f22411439c5e23629197fb2fde45dcf0f0f,apache/hadoop-hdfs,True,True,1426729734
43b5767f6213784c7e4cdfce2bebadd87108b33f,apache/hbase,True,True,1393430884
43b750341e2fd33559353d53d059a0cbc3911cb1,apache/cassandra,True,True,1626190050
43b79533d96129919aadef2cca00db3987700e3a,apache/camel,True,False,1433778485
43b86fe61f69abba40cdd37519e69ca537d9405f,apache/cassandra,True,False,1266012164
43b9435dcb2dc2247f1827e0dd8028215c9078ea,apache/hbase,True,False,1398269600
43baa0af4958341d74014da25b6d10f176233879,apache/zeppelin,True,False,1465479970
43be051cd33f0e35a5bf05fa3dbe73660d2dcdd2,apache/ignite,True,False,1505224430
43bfefc3706f05821d719a9e81beba7c8dde51bb,apache/hbase,True,False,1347207675
43c04a0f3609871e37d1c9d584db91425c9461c6,apache/ignite,True,False,1425399742
43c19878e38fbe260f9e6143aa43836e85cf2f44,apache/cassandra,False,True,1590048753
43c1b9f416dbe1f4780142bc6773aa775059cfa1,apache/groovy,True,False,1074017955
43c3ab44573dee5fd099895146f4a008b54901f6,apache/cassandra,True,False,1436982604
43c7ddad85edd687a62032b732b33593b8322572,apache/ignite,True,False,1515669553
43c7ec6384e51105dedf3a53354b6a3732cc27b2,apache/spark,True,True,1434732411
43c8ef93605b7a7b5e10649640062c76d88f812a,apache/groovy,True,True,1610976846
43c9e8156a5b9ae3fd5fce07f885365538d6ca50,apache/cassandra,True,True,1358531387
43d055767099b89ca09b0bc63beb20728e93735a,apache/ignite,True,False,1522661198
43d1a999fe40ca5fd24fe57a189b10b9acfbbd30,apache/hbase,True,False,1464286337
43d330ddd8facd692502315c3dfe641e788f2733,apache/cassandra,True,False,1295295729
43d3c32077b7e8bbd04a46d28ccf128483ca8e57,apache/camel,False,True,1607933990
43d5078e981bbb25fd81cdc8ba4c339cd2d3f3d2,apache/kafka,True,False,1459200931
43d8a4a34d7d73ce363fa4d6068c684326354da0,apache/flink,True,False,1636390333
43d994e4a6dfd1c24eafb909d6f8a0663b20769a,apache/hadoop-hdfs,False,True,1529084008
43dc32bd396df49d682bb768e972ef6c11f950da,apache/zeppelin,True,False,1471330915
43ddbac4848a8cb1a3a91f634a3707e57661603a,apache/hbase,True,False,1360781233
43de3d67dbef5f503289728a6c6026c3106a39d3,apache/ignite,True,False,1462371719
43e533eb81290286514fe9f1a8866d6d6b6ca8f9,apache/ignite,True,False,1425408552
43e863e7320d6cc5b10c9ba245c662389ad72b4b,apache/camel,True,False,1559727149
43e935a630eb0a7fa64c5a1a38bfee17f9b724dc,apache/kafka,True,False,1497305045
43eae6fa3b9324a68a2fbb5078443d55fa05bf82,apache/cassandra,True,False,1285862628
43ebdae4ed5b700f4eb7901c7a110f61f6c03449,apache/ignite,False,True,1666101424
43eedab16b074f7b87da98ac0af60092bb0c52fd,apache/zookeeper,True,True,1342560311
43ef3fc50586b70bdf075b4f8e065d341b8ae6c0,apache/camel,True,True,1366823714
43f0503286eccbc6bb8ae77584b635bfd0c48e50,apache/hadoop-mapreduce,False,True,1499987805
43f173cf44127edc17061b09f0d10f7d5fd0a6da,apache/hbase,True,False,1317414142
43f286074a97ba34697760818bcc3f251d19b892,apache/ignite,True,False,1400681922
43f2c8e47b2072e2c0e42097c4462180af30efdb,apache/groovy,True,False,1519089443
43f355b5f2a5561c4986bc839a1853b7c843f0fc,apache/spark,True,False,1615189120
43f47a8e73792b4934b3b53d0b8ee880b5edd8c8,apache/hbase,False,True,1474909344
43f772b5963547a6b0cc301a18bd5cfde8634bc3,apache/camel,False,True,1680680842
43f7fe8aae0eca89cce4d67bfc4965fe8ce63e38,apache/hadoop-hdfs,True,False,1531119967
43f81f19433254b7808665ea302eac90e69db82f,apache/hbase,True,False,1289281368
43f99def670551cfe314c44181c0cb9570cdaaa3,apache/hbase,True,False,1456375290
4400995ff81d4c8b6eb6267de77e038ef74419bb,apache/hbase,True,False,1212813941
44009efc5400c6706563fa53335eccf445cf5d0c,apache/flink,True,True,1664243534
44010a5669052a6db762bd624976b10032b27250,apache/camel,False,True,1507202705
4402b04c3ca28e0e7ea12d65b51a180a55adb71a,apache/hbase,False,True,1316315280
4403c959323f3808226ec80496cacb69307a6eef,apache/zeppelin,True,False,1549070126
4404f20671048ca4066a74094cb0961d664c5330,apache/hadoop-mapreduce,True,True,1325793018
440618823f6f2d4f1d9f8c62c63895f83b32c374,apache/flink,True,True,1453733340
44074f6ae03031ab046b1886790fc31e66e2d74e,apache/camel,False,True,1339233855
44075e0285f65e7276a03f98970cb0ac7c87f6d8,apache/ignite,True,True,1576683153
440767ff55fe601d3c9b5f53fcebfdece0f54da6,apache/hbase,True,False,1415390005
44090734c9fb06b86941b4550fcecb5d5820f693,apache/hadoop-mapreduce,True,True,1317281309
4409ba741c1e9edc6a7b9e47829343417a339f9c,apache/hbase,False,True,1356710527
4409e03621d4264ffd9fc2e5bfb336e05e91cdfb,apache/camel,True,False,1337851764
440c3cd1050f2a871a73d44406c0013b6ff73f2e,apache/hadoop-hdfs,True,True,1393294589
440e072e36773c1244682a78e894a923c1face23,apache/cassandra,False,True,1294083791
440e7571a9c91fd1e01addff1b5370563db96abc,apache/flink,False,True,1482522866
4410c04a68c7b247bb3d7113e5f40f2a9c2165af,apache/flink,False,True,1481127240
44126d234f9d8e123558410bd4bd71cabf76b41e,apache/hadoop-mapreduce,False,True,1281552928
4415b1ebfe3703a53031d7687b8ad65186372d81,apache/ignite,False,True,1548435009
4416a07c9c57af01ffbd2e43afcde2a1ba94c736,apache/hadoop-hdfs,False,True,1489572303
4416b25b1e3b1197c68b304b21c76619be533e34,apache/hbase,True,False,1352818324
441fb23293908bd0840a07589f0ae3a38d7bb496,apache/hadoop-hdfs,False,True,1684457743
44211e346f43c931b6eb7106314a1686e25585d9,apache/flink,False,True,1518008750
4421fdf9811e8d3d9f27810d8deb6219b3c394a4,apache/hbase,False,True,1466328326
4425b40f93f4b61e815dd7352022b5fcbe4765f0,apache/ignite,False,True,1491816852
442676556de6d0403be5df67f2206cff99a73b68,apache/groovy,True,False,1631824746
442b1975602b30e2d664dd3753fdaad69f54b341,apache/cassandra,True,False,1276608547
442dc76bc76b9a7628202b33b21126ef3d48a90c,apache/flink,True,True,1620582492
443091b844d4119637d252a5303568e22d4f1d48,apache/kafka,True,False,1528932090
44309ae90dfc011f3d49cbc94284c715fcba5416,apache/hbase,False,True,1301939895
44320eed1732ea59bd9ec83009eb10e0e6f13023,apache/hadoop-hdfs,True,False,1311831988
4435b15f4534a76cbbd53cbcbf2198333a348a69,apache/camel,False,True,1315580431
4435fe2f9973886b518f53e10734b8cb7966900c,apache/flink,True,False,1604484657
443686f10167ff5936ed9256b6d76ee4a659fa81,apache/hbase,True,False,1265152808
4436fc2d8b80a24f351053b203c320e5d1a5ed6b,apache/groovy,True,False,1160650204
4437249fa32f1957f6312eed9eba3f5878fa3bce,apache/flink,True,False,1564659885
4439b4117dad85b206f3cd8d4bfbb4a5d1a9e822,apache/cassandra,True,False,1367160596
443bca18839268cd100930b380e0534b052a8c89,apache/cassandra,True,True,1586304401
443c78b0c862aa06d1fae0c14f67d6fc2cbda152,apache/camel,True,False,1324125001
443cd9ab0db5223b7c85ac8333f2fc1a0e554870,apache/kafka,True,True,1446066851
443d534198a793eb295b483e8083efaf673beb02,apache/cassandra,True,False,1268403619
443d61e41aa3564f72f944621c107ae19a685492,apache/hbase,True,True,1265672406
443f6b7691f6398be7f05d76202595bd35b13a47,apache/camel,False,True,1504532038
4442800016d87e4a3a7429e9f7f2f1ac53d2ba64,apache/hbase,True,False,1353538407
44429c4bb3e9054648cbf02dcc0b5feb41d420f1,apache/hadoop-mapreduce,False,True,1387298723
44469956cf91d02f348753f47e05f1331fa54283,apache/flink,True,False,1309974185
444836b3dcd3ee28238af7b5e753d644e8095788,apache/hadoop-mapreduce,True,False,1431383855
4448d9fd5e344bd0c2e197c2676c403bc2b665b9,apache/flink,False,True,1663684208
44492474100c0c8207e7eb118d19fe97e7ba537a,apache/hadoop-hdfs,False,True,1393374329
444c449f2af9d6c707a31e76f6839cade7c17e65,apache/groovy,True,False,1227024835
444d549ab51753f558120b718b093328e25ce85e,apache/ignite,True,False,1467277845
4452816fcd235add7453d1adc18913ab18cdb69a,apache/groovy,True,False,1319529221
4452be3a6c1c165b7d808cb4b779e6c2ecd69f01,apache/flink,True,False,1566399780
4453f152ed7634abd5c998f368a222d83ed7a277,apache/flink,True,False,1639682923
44546df1813389de261fcbc72e796d8ab1559d1b,apache/camel,False,True,1312713116
4454c2f90949950c1ed3b54c0e2e60b730a5178d,apache/hbase,False,True,1634561982
4455b54eabfc6c6e7253a7e43414c70b154859c0,apache/ignite,True,False,1680774365
445696052d0a488b4ab7c71a2958a058242169eb,apache/cassandra,False,True,1317154412
44572e6a2d9d933783d2c00ff3844d64faa143e9,apache/hbase,True,True,1263951732
4457a24738cd7c9a0aec5de53d4db157bd9f677e,apache/hadoop-mapreduce,False,True,1283475951
445869f433996ff6102e82dac751fa0092bcf1a9,apache/groovy,False,True,1475812089
445b13240cb632ee8bc718f0576f783a7350af2e,apache/hadoop-mapreduce,False,True,1434954759
445b6d1b4827afcdfca983059dc371e7ed9e0951,apache/hive,True,False,1303913996
445c2d20016b1951d05b8073a302b732e1fd19dc,apache/groovy,True,False,1395945674
445cdfd57941c4c888a6e73356558fd5f11d443c,apache/flink,False,True,1520961474
445dbd8a0e45e45bd4a44dee999a6c134c374dfc,apache/hbase,True,False,1444428399
4460e2865dabb1d11950c04b5a4c9b79a12301e1,apache/cassandra,True,False,1357603111
446103ff74d3598843ea22b1ff0b221635dc9b36,apache/cassandra,True,False,1285862477
44624445c2fb0c8d60dcac4da9c0a956da64694e,apache/ignite,True,False,1411524293
4462f530aed392b5030c40a1678fafbd9c6a7dcd,apache/flink,False,True,1447089265
4463967a520af2bc9950fdbd2987ed220d8c0344,apache/zeppelin,True,True,1520928195
446583b0b136999a65e0a5926449a7cf945f8ff7,apache/hbase,True,True,1271569831
446608f1064af07f604849b6caf9e01162efd0b6,apache/zeppelin,True,False,1591755414
4467ac01dfe4a39c8d191d2266d7e772ab35a1a9,apache/zeppelin,False,True,1532323369
446949c6a027af96398b9d89f49f2d543d5089e3,apache/ignite,True,False,1458255759
446bc703be76fdcec34f4a464e44f58f03aeb9ae,apache/flink,True,False,1635158293
446dda14993161d96f6768438a5d226064dee871,apache/flink,False,True,1586377565
446e2537895c15b404a74107069a12f3fc404b15,apache/cassandra,True,False,1433792488
446e30d51c568064c4fd6cc6aa2df31ca0a019ff,apache/cassandra,True,True,1304947764
4470e5cdef0cff42bc80e2eedde1ea2e3d0d061a,apache/camel,False,True,1573136638
4471dc08b64809f3cdcbff6b8c830e13df87b117,apache/kafka,True,True,1420570592
4473041015c6a89fe83dc87be8f6d1062d456a74,apache/hbase,False,True,1368736099
44733f013ad500cab6db80478cc63a926db3495d,apache/cassandra,True,False,1283545506
44740465677c39068dc813dabd464e60f09e5f49,apache/ignite,True,True,1477486811
44742910d79b28a90cf81ac90b6f8b89ff6af95a,apache/flink,False,True,1603799714
44776437493db3dc7796fcd23a0301bc48a1781c,apache/hadoop-hdfs,True,True,1442394513
44785dd2eec5697eec7e496ed3a73d2573f4fe6a,apache/cassandra,True,True,1549460372
4479b081abfdcb11dde34ba4843c068bd329f667,apache/hbase,True,False,1252880196
447e45fd446bc11b9eb5d3d4cff5104936c9f02f,apache/cassandra,True,False,1315347610
447e81f51a5c3dcc4f92f446a8adfce4db7468a4,apache/hadoop-hdfs,False,True,1328313666
447f46d9628db54e77f88e2d109587cc7dfd6154,apache/hadoop-hdfs,True,True,1571532059
4480a9f6ebe0e010fcf6590912fdfe7c194c84e7,apache/hbase,False,True,1356025485
4481fafee4136f5dc49ca1ee16ca25017911baf7,apache/hbase,True,False,1283966551
4483012e08ed4115bf25280260d7b2e3c95efeed,apache/groovy,True,False,1574637934
448441a35d2f0c200c0f642f2bb618bd2d43df23,apache/kafka,False,True,1657059540
4484ccec60bebc1f62979278c85a92aac8c8ca56,apache/camel,False,True,1499934492
44857476fa993fbf9c97f979b91e19d27632c10a,apache/hadoop-hdfs,False,True,1537309982
44862fa04a9bc7978320dab3f117d1d924d19d27,apache/camel,True,False,1548317338
44893abc65656fa45f468e970da2964fd181a0ef,apache/groovy,False,True,1577145918
4489598a8e4cd920d2fa36d7f84f195d8aa40736,apache/hbase,True,True,1556754599
448a1e878778a2914d5d81f74a4ee26d5aadb33c,apache/camel,True,False,1262541198
448ba3a78f50df2ffac874c3768e9f50d52b15f6,apache/hbase,True,False,1513940065
448df186467c64d992d6d8c9b35b645dbd48898c,apache/hadoop-mapreduce,False,True,1366868542
448e64e448b26b434561ac421dfe89b45b133150,apache/cassandra,True,False,1302544333
448f194c70e7a66ae2f1a7e89c822032359b14c9,apache/kafka,True,True,1481661286
448f98915a310988758fd9c65691e450b6ef192d,apache/ignite,False,True,1554378362
449048e2d8127380ba1327d05d0832faaf300c52,apache/flink,True,False,1618299914
44906bdcdfbb09516e28f207ed0902d07f174cfd,apache/kafka,False,True,1650348801
449293d1090f7c0e59de7604c1ac46756cfa521c,apache/camel,True,False,1286377436
4496972ef873a33b05898cdad10b6f25de1dec5c,apache/ignite,False,True,1676575225
4496eea4f08fc49edcd943d646749536a3e66d02,apache/camel,True,False,1455896232
449ae5dc3469288ad3537bef0e409cd4695b1fd9,apache/camel,True,False,1234283375
449d968c7edb7d9a5cc60b16ec9546cb75c9895f,apache/flink,True,True,1646228933
449fb81286f405cd7b373499c5db65ea61f9ffab,apache/hbase,True,False,1451293682
449fd9aa9454f76e9156afb2255f19a5ed31b3ab,apache/hbase,True,False,1286560983
44a05ce8bf3adf164e9c2d9d699ce731578c6581,apache/camel,True,False,1251531777
44a05d438056de2f96e8766b009b2d244660aa80,apache/hbase,False,True,1334480351
44a061541e417ec8c4717f82f7b40b94ba13bbf4,apache/ignite,True,False,1399529583
44a0a98209fd899f63df284e61ce7ed2203a13c8,apache/camel,False,True,1508754963
44a1fd557907bfd62b6665005462ddc7262a9ad2,apache/camel,True,False,1281706550
44a27c5cd76f44e435671c69d1d8f60c42a2b420,apache/hbase,True,False,1411663288
44a49fdf68ecc8d048f1cf026df4a74c792da7ad,apache/zeppelin,False,True,1579590706
44a6560b5da3f79d2299579a36e7a2a60a91f823,apache/hadoop-hdfs,True,False,1387016010
44a800390fcfbf1f3e8c25b2a8b748a841e57755,apache/camel,True,False,1397644883
44a8f93892fd44aef934e6cbb7bf5e9f616df42c,apache/ignite,False,True,1492170248
44ace88585f2aefc322465ed6b6f6ad5bfd5bb34,apache/cassandra,False,True,1637091244
44ad7b574e376f958cf1d3893156d666f904cdd3,apache/kafka,True,False,1467320371
44b054897b1c238ac88536ab04af564e7410152a,apache/hbase,True,True,1358970446
44b255889cfb168aaac8adc162f740beb61a7221,apache/hbase,True,False,1489460872
44b8bb7224f296c5202b3a8cbad937875b01a270,apache/hadoop-hdfs,True,True,1667839384
44bc0924418e7acf3f1c7f01e13bdbeb770d797a,apache/groovy,True,False,1319529222
44bfa3c80a187bb1a56028fe65c645c90180d499,apache/camel,True,True,1504788970
44c7c62bcfca74c82ffc4e3c53997fff47bfacac,apache/spark,True,False,1467847825
44c800f0921efad254dc92a4ca1fc6c9f1dac3ee,apache/zeppelin,False,True,1482170658
44c85e3190fac69b64cb21153e39c41b9a5b7227,apache/flink,True,False,1572354007
44ca13fe07dc5050a2bc98ccd3f65953f06aaef8,apache/hbase,True,False,1530180523
44caba31e4f259ea82d5141d2ba40a6d98f14f61,apache/hbase,False,True,1440529815
44cabd84152b5d956666b6c906eb43763ab7d72f,apache/ignite,False,True,1469518910
44cad623a7568a3fa366c0374f1a8a65ddcb21a1,apache/camel,False,True,1394114426
44cb610a20998968be27dc63f64a7fd469f6aeb5,apache/groovy,False,True,1278003801
44cffc0b16a1b55f26996d9aee2d3ffa63bb0512,apache/cassandra,False,True,1537552329
44d03573a78e1507d8357d332e6c0e1d5cbb954e,apache/ignite,True,False,1660735535
44d2736124f2292ca167b199df7f0d2373be9310,apache/zookeeper,True,False,1533557468
44d676b18ffd7c3253c2652e1849c7aeb56331dc,apache/camel,False,True,1444464118
44d6c5f87fd25b0eb038513521a48bebb43cf384,apache/ignite,False,True,1542887763
44d7afa31f9fcefbd3319a01091c1b13857a2102,apache/groovy,True,False,1320765570
44d8e591dd8a3d08b5ac6a7751c3d9cc29ba0764,apache/groovy,True,False,1442136597
44d9bb26d640ca5c1de651563c7993b4ecd6b653,apache/hadoop-hdfs,True,True,1405984872
44dd57fb66bb676d753ad8d9757f9f4c03364113,apache/spark,True,False,1399569785
44ddedaa05394ab2ad503f77f1fbe6e41deb4f4e,apache/groovy,True,False,1221836640
44de193bec3eb9cc0e95f8b2f609060dd914eb94,apache/hadoop-hdfs,False,True,1588478189
44df07fcba99d7d219ef8381c6c7b7342e9ed319,apache/groovy,True,False,1065080750
44e2475ed44024f45ed06b9095c832d7750cfff7,apache/zookeeper,True,True,1274458972
44e31111f6ede1d976c5e923e69936217c8f275f,apache/hbase,False,True,1360693054
44e75ecdf9ca15f8a028f77efd6cc7da5a7e4549,apache/flink,False,True,1635304301
44e962715b9411b8a00a420d3043e0cc32a0f565,apache/flink,True,False,1614189456
44e9d346e974d0d862b2cc7ef406ac9e5a321c17,apache/hadoop-hdfs,True,False,1400607211
44ea896d6c5bbfcabb79d9649dd15c834741c4b9,apache/flink,False,True,1592991233
44eb797ad7028fe7b4fcd49800162db7c5c87cdc,apache/cassandra,False,True,1492913665
44ee1c1b64b18db199a7e77492dc890a1234fcb0,apache/flink,True,False,1437494294
44eed6cbc97649c15177f9b36f6b119cc1900f7a,apache/hadoop-hdfs,False,True,1421361558
44ef38bcab9e906ff8757cb8ba68d679d5ffd527,apache/groovy,True,False,1537015767
44f214a1f2617dc289bf81f26f3772d02d61e89c,apache/camel,True,False,1305027330
44f22780423d0b3ff9fabd1a0e94757d6d6bc432,apache/camel,False,True,1678518647
44f3977e7fee44a3601b651a523c4ab37ed5a15d,apache/flink,True,False,1477515817
44f48ee96ee6b2a3909911c37bfddb0c963d5ffc,apache/hadoop-hdfs,True,False,1475611509
44f4cac62e33238461274b6aec6790d623b70484,apache/cassandra,True,False,1341061952
44f599866aa09bfa6ee07fc0f5beff2ab5837568,apache/cassandra,True,False,1345839456
44f5b8adf53f31c793a35387004f26f87c8b936d,apache/cassandra,False,True,1618306213
44f667a4e012c0068db89212a27461ad2aaecf7e,apache/ignite,True,False,1427106508
44f6ef1c90548304402103d6210c9edc39ebc246,apache/hbase,True,False,1532513788
44f73c496ed1514ea453615b77bee0486b8998db,apache/flink,True,False,1654702470
44f8254df850f17d0c9c940d69af7a2305beb4b0,apache/cassandra,True,False,1427240550
44f8ba4f702bce85265bf841daf32204e9ee8221,apache/cassandra,True,False,1382107454
44fa12ec435451710cf37463820b708ea637993a,apache/cassandra,True,True,1409128798
44fba5fe8e4be383795211ab3d3f6259331e68f4,apache/flink,True,True,1590667053
44fde5d301c17a6d3a8e89817679fa14c7b254c8,apache/flink,True,False,1587993623
44fea66cd4abd2626b771f7154fbecee5c4dd016,apache/camel,False,True,1318405667
4500bfd7729583c6a7cb5a6fb4f2d16ba8ba8cd4,apache/flink,False,True,1518805332
45014886e89e5bd47bf2f4c9871391d77702ad82,apache/cassandra,True,True,1409907749
4503dbe136d193ca5cde96fb1476d6b901b67606,apache/hbase,False,True,1270162820
450583b9bde70e1af22fa15c5a5fc441739b0042,apache/hbase,True,False,1333426486
4505e5c25e0891c5a219f8b8bf58c50a189a62e9,apache/groovy,False,True,1264758709
4508f670b136ae36325016e8d51b784ab0ec490b,apache/hbase,True,False,1538649138
45095f5aa786260e23dc3bdc72a39796cc64df42,apache/groovy,True,False,1371138375
451265a83d8798624ae2a144bc58fa41db826704,apache/hadoop-hdfs,False,True,1519662484
4518a451e8e3b87f7d54695ae01a90328078ab49,apache/flink,True,False,1642084585
451a3c2b343657ece3b91afa52388bc60e3a94b0,apache/groovy,True,True,1367236796
451c28e00a173c9b1ee7cd05d64d405b1ef6197c,apache/camel,False,True,1596441070
451eca81daf0388fa97e9485aa06f8b038adaa36,apache/camel,False,True,1469015488
451fe9d8ac567942f62852f542d28d7d1116f1a1,apache/cassandra,False,True,1490786278
45225d226c1012f9b1451055cd601d2e8c76d08f,apache/camel,False,True,1402492284
45226c379db146fd79e77982f90a4fa38b8dc288,apache/ignite,False,True,1550665556
4524f384dc041f33297b47b181be6b59061577b4,apache/kafka,True,False,1394058907
4525c4a25ba90163c9543116e2bd54239e0dd097,apache/hadoop-hdfs,True,False,1360180354
4528276141c63f958a5633f9d405db34049db0dc,apache/camel,True,False,1244193851
452b0437cc1560a60f1961a9f73dd7ef6d4f895a,apache/flink,True,False,1600821115
452c39a965d93aab84d2fea84345badd2cc45975,apache/flink,True,False,1425995928
452d626a7a6b03917b7bd72a5dfe9da8a27e0903,apache/cassandra,False,True,1466671934
452d6a445a6935d3e7d0e0fdf59e87d2a2ff95e7,apache/cassandra,True,False,1436275645
